timestamp,algorithm,evacuated,deaths,deaths_floor_0,deaths_floor_1,deaths_floor_2,evacuated_age_elderly,evacuated_stafftype_civilian,evacuated_stafftype_staff,datetime
76,PSO SFM(Top Evac),75,45,6,35,4,75,66,9,2025-01-01T00:01:16
76,PSO SFM(Avoid Top),75,45,7,39,1,75,73,2,2025-01-01T00:01:16
76,PSO SFM(Zone Sweep),72,48,11,38,1,72,68,4,2025-01-01T00:01:16
76,MFO SFM,34,86,31,40,16,34,30,4,2025-01-01T00:01:16
76,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:16
77,Random,2,118,45,41,32,2,1,1,2025-01-01T00:01:17
77,PSO,71,49,6,26,18,71,0,71,2025-01-01T00:01:17
77,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:17
77,PSO SFM(Staff all evacuate),62,58,18,33,10,62,48,14,2025-01-01T00:01:17
77,PSO SFM(Staff all assist),67,53,8,41,5,67,67,0,2025-01-01T00:01:17
77,PSO SFM(Half Assist),76,44,8,37,1,76,71,5,2025-01-01T00:01:17
77,PSO SFM(Assist Mobile),82,38,7,32,0,82,70,12,2025-01-01T00:01:17
77,PSO SFM(Assist Elderly),85,35,2,32,1,85,71,14,2025-01-01T00:01:17
77,PSO SFM(Top Evac),75,45,7,34,4,75,66,9,2025-01-01T00:01:17
77,PSO SFM(Avoid Top),75,45,10,36,1,75,73,2,2025-01-01T00:01:17
77,PSO SFM(Zone Sweep),73,47,10,38,1,73,69,4,2025-01-01T00:01:17
77,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:17
77,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:17
78,Random,2,118,45,41,32,2,1,1,2025-01-01T00:01:18
78,PSO,71,49,5,26,18,71,0,71,2025-01-01T00:01:18
78,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:18
78,PSO SFM(Staff all evacuate),62,58,16,33,10,62,48,14,2025-01-01T00:01:18
78,PSO SFM(Staff all assist),68,52,7,41,5,68,68,0,2025-01-01T00:01:18
78,PSO SFM(Half Assist),77,43,8,37,1,77,71,6,2025-01-01T00:01:18
78,PSO SFM(Assist Mobile),84,36,7,32,0,84,72,12,2025-01-01T00:01:18
78,PSO SFM(Assist Elderly),86,34,2,33,0,86,72,14,2025-01-01T00:01:18
78,PSO SFM(Top Evac),76,44,7,34,4,76,67,9,2025-01-01T00:01:18
78,PSO SFM(Avoid Top),75,45,9,36,1,75,73,2,2025-01-01T00:01:18
78,PSO SFM(Zone Sweep),74,46,11,37,1,74,70,4,2025-01-01T00:01:18
78,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:18
78,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:18
79,Random,2,118,45,41,32,2,1,1,2025-01-01T00:01:19
79,PSO,71,49,5,27,17,71,0,71,2025-01-01T00:01:19
79,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:19
79,PSO SFM(Staff all evacuate),62,58,16,33,10,62,48,14,2025-01-01T00:01:19
79,PSO SFM(Staff all assist),68,52,7,41,5,68,68,0,2025-01-01T00:01:19
79,PSO SFM(Half Assist),78,42,8,37,1,78,72,6,2025-01-01T00:01:19
79,PSO SFM(Assist Mobile),84,36,9,29,0,84,72,12,2025-01-01T00:01:19
79,PSO SFM(Assist Elderly),86,34,3,32,0,86,72,14,2025-01-01T00:01:19
79,PSO SFM(Top Evac),78,42,7,34,4,78,69,9,2025-01-01T00:01:19
79,PSO SFM(Avoid Top),75,45,8,36,1,75,73,2,2025-01-01T00:01:19
79,PSO SFM(Zone Sweep),75,45,11,36,1,75,71,4,2025-01-01T00:01:19
79,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:19
79,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:19
80,Random,2,118,45,41,32,2,1,1,2025-01-01T00:01:20
80,PSO,71,49,5,27,17,71,0,71,2025-01-01T00:01:20
80,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:20
80,PSO SFM(Staff all evacuate),63,57,15,33,10,63,49,14,2025-01-01T00:01:20
80,PSO SFM(Staff all assist),68,52,7,41,5,68,68,0,2025-01-01T00:01:20
80,PSO SFM(Half Assist),78,42,6,37,1,78,72,6,2025-01-01T00:01:20
80,PSO SFM(Assist Mobile),85,35,9,29,0,85,72,13,2025-01-01T00:01:20
80,PSO SFM(Assist Elderly),86,34,3,32,0,86,72,14,2025-01-01T00:01:20
80,PSO SFM(Top Evac),78,42,7,34,4,78,69,9,2025-01-01T00:01:20
80,PSO SFM(Avoid Top),76,44,8,36,1,76,74,2,2025-01-01T00:01:20
80,PSO SFM(Zone Sweep),75,45,10,36,1,75,71,4,2025-01-01T00:01:20
80,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:20
80,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:20
81,Random,2,118,45,42,31,2,1,1,2025-01-01T00:01:21
81,PSO,72,48,5,27,17,72,0,72,2025-01-01T00:01:21
81,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:21
81,PSO SFM(Staff all evacuate),64,56,15,33,10,64,50,14,2025-01-01T00:01:21
81,PSO SFM(Staff all assist),69,51,6,41,5,69,69,0,2025-01-01T00:01:21
81,PSO SFM(Half Assist),79,41,6,36,1,79,73,6,2025-01-01T00:01:21
81,PSO SFM(Assist Mobile),85,35,7,29,0,85,72,13,2025-01-01T00:01:21
81,PSO SFM(Assist Elderly),86,34,2,32,0,86,72,14,2025-01-01T00:01:21
81,PSO SFM(Top Evac),78,42,6,34,4,78,69,9,2025-01-01T00:01:21
81,PSO SFM(Avoid Top),77,43,9,35,1,77,75,2,2025-01-01T00:01:21
81,PSO SFM(Zone Sweep),75,45,9,36,1,75,71,4,2025-01-01T00:01:21
81,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:21
81,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:21
82,Random,2,118,46,41,31,2,1,1,2025-01-01T00:01:22
82,PSO,72,48,5,29,15,72,0,72,2025-01-01T00:01:22
82,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:22
82,PSO SFM(Staff all evacuate),65,55,15,33,10,65,51,14,2025-01-01T00:01:22
82,PSO SFM(Staff all assist),69,51,6,41,5,69,69,0,2025-01-01T00:01:22
82,PSO SFM(Half Assist),79,41,5,36,1,79,73,6,2025-01-01T00:01:22
82,PSO SFM(Assist Mobile),85,35,8,28,0,85,72,13,2025-01-01T00:01:22
82,PSO SFM(Assist Elderly),87,33,2,32,0,87,73,14,2025-01-01T00:01:22
82,PSO SFM(Top Evac),79,41,4,34,4,79,70,9,2025-01-01T00:01:22
82,PSO SFM(Avoid Top),78,42,9,35,1,78,76,2,2025-01-01T00:01:22
82,PSO SFM(Zone Sweep),75,45,8,36,1,75,71,4,2025-01-01T00:01:22
82,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:22
82,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:22
83,Random,2,118,46,42,30,2,1,1,2025-01-01T00:01:23
83,PSO,72,48,5,29,15,72,0,72,2025-01-01T00:01:23
83,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:23
83,PSO SFM(Staff all evacuate),66,54,14,33,10,66,52,14,2025-01-01T00:01:23
83,PSO SFM(Staff all assist),69,51,6,41,5,69,69,0,2025-01-01T00:01:23
83,PSO SFM(Half Assist),79,41,6,35,1,79,73,6,2025-01-01T00:01:23
83,PSO SFM(Assist Mobile),86,34,7,28,0,86,73,13,2025-01-01T00:01:23
83,PSO SFM(Assist Elderly),87,33,2,32,0,87,73,14,2025-01-01T00:01:23
83,PSO SFM(Top Evac),79,41,5,33,4,79,70,9,2025-01-01T00:01:23
83,PSO SFM(Avoid Top),79,41,8,35,1,79,77,2,2025-01-01T00:01:23
83,PSO SFM(Zone Sweep),76,44,9,35,1,76,72,4,2025-01-01T00:01:23
83,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:23
83,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:23
84,Random,2,118,46,42,30,2,1,1,2025-01-01T00:01:24
84,PSO,72,48,4,30,14,72,0,72,2025-01-01T00:01:24
84,SFM,39,81,23,42,17,39,37,2,2025-01-01T00:01:24
84,PSO SFM(Staff all evacuate),67,53,13,33,10,67,53,14,2025-01-01T00:01:24
84,PSO SFM(Staff all assist),69,51,5,41,5,69,69,0,2025-01-01T00:01:24
84,PSO SFM(Half Assist),79,41,6,34,1,79,73,6,2025-01-01T00:01:24
84,PSO SFM(Assist Mobile),87,33,8,27,0,87,73,14,2025-01-01T00:01:24
84,PSO SFM(Assist Elderly),87,33,2,32,0,87,73,14,2025-01-01T00:01:24
84,PSO SFM(Top Evac),80,40,5,33,4,80,71,9,2025-01-01T00:01:24
84,PSO SFM(Avoid Top),79,41,8,34,1,79,77,2,2025-01-01T00:01:24
84,PSO SFM(Zone Sweep),76,44,11,33,1,76,72,4,2025-01-01T00:01:24
84,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:24
84,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:24
85,Random,2,118,46,42,30,2,1,1,2025-01-01T00:01:25
85,PSO,73,47,4,31,13,73,0,73,2025-01-01T00:01:25
85,SFM,39,81,23,42,17,39,37,2,2025-01-01T00:01:25
85,PSO SFM(Staff all evacuate),67,53,12,33,10,67,53,14,2025-01-01T00:01:25
85,PSO SFM(Staff all assist),69,51,5,41,5,69,69,0,2025-01-01T00:01:25
85,PSO SFM(Half Assist),79,41,7,33,1,79,73,6,2025-01-01T00:01:25
85,PSO SFM(Assist Mobile),87,33,9,26,0,87,73,14,2025-01-01T00:01:25
85,PSO SFM(Assist Elderly),87,33,2,31,0,87,73,14,2025-01-01T00:01:25
85,PSO SFM(Top Evac),81,39,4,33,4,81,72,9,2025-01-01T00:01:25
85,PSO SFM(Avoid Top),79,41,7,34,1,79,77,2,2025-01-01T00:01:25
85,PSO SFM(Zone Sweep),77,43,11,33,1,77,73,4,2025-01-01T00:01:25
85,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:25
85,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:25
86,Random,2,118,46,42,30,2,1,1,2025-01-01T00:01:26
86,PSO,73,47,5,30,13,73,0,73,2025-01-01T00:01:26
86,SFM,39,81,23,42,17,39,37,2,2025-01-01T00:01:26
86,PSO SFM(Staff all evacuate),68,52,11,33,10,68,54,14,2025-01-01T00:01:26
86,PSO SFM(Staff all assist),69,51,5,41,5,69,69,0,2025-01-01T00:01:26
86,PSO SFM(Half Assist),79,41,9,31,1,79,73,6,2025-01-01T00:01:26
86,PSO SFM(Assist Mobile),88,32,9,25,0,88,74,14,2025-01-01T00:01:26
86,PSO SFM(Assist Elderly),87,33,2,31,0,87,73,14,2025-01-01T00:01:26
86,PSO SFM(Top Evac),81,39,4,33,4,81,72,9,2025-01-01T00:01:26
86,PSO SFM(Avoid Top),79,41,8,32,1,79,77,2,2025-01-01T00:01:26
86,PSO SFM(Zone Sweep),77,43,11,32,1,77,73,4,2025-01-01T00:01:26
86,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:26
86,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:26
87,Random,2,118,46,42,30,2,1,1,2025-01-01T00:01:27
87,PSO,73,47,6,29,13,73,0,73,2025-01-01T00:01:27
87,SFM,39,81,22,42,17,39,37,2,2025-01-01T00:01:27
87,PSO SFM(Staff all evacuate),68,52,10,33,10,68,54,14,2025-01-01T00:01:27
87,PSO SFM(Staff all assist),69,51,5,41,5,69,69,0,2025-01-01T00:01:27
87,PSO SFM(Half Assist),80,40,9,31,1,80,74,6,2025-01-01T00:01:27
87,PSO SFM(Assist Mobile),88,32,10,23,0,88,74,14,2025-01-01T00:01:27
87,PSO SFM(Assist Elderly),87,33,2,31,0,87,73,14,2025-01-01T00:01:27
87,PSO SFM(Top Evac),81,39,4,32,4,81,72,9,2025-01-01T00:01:27
87,PSO SFM(Avoid Top),79,41,8,32,1,79,77,2,2025-01-01T00:01:27
87,PSO SFM(Zone Sweep),80,40,11,32,1,80,76,4,2025-01-01T00:01:27
87,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:27
87,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:27
88,Random,2,118,46,42,30,2,1,1,2025-01-01T00:01:28
88,PSO,74,46,6,28,13,74,0,74,2025-01-01T00:01:28
88,SFM,39,81,22,42,17,39,37,2,2025-01-01T00:01:28
88,PSO SFM(Staff all evacuate),68,52,10,33,10,68,54,14,2025-01-01T00:01:28
88,PSO SFM(Staff all assist),69,51,5,41,5,69,69,0,2025-01-01T00:01:28
88,PSO SFM(Half Assist),80,40,10,30,1,80,74,6,2025-01-01T00:01:28
88,PSO SFM(Assist Mobile),88,32,10,23,0,88,74,14,2025-01-01T00:01:28
88,PSO SFM(Assist Elderly),88,32,3,30,0,88,74,14,2025-01-01T00:01:28
88,PSO SFM(Top Evac),81,39,3,32,4,81,72,9,2025-01-01T00:01:28
88,PSO SFM(Avoid Top),79,41,9,31,1,79,77,2,2025-01-01T00:01:28
88,PSO SFM(Zone Sweep),82,38,10,32,1,82,77,5,2025-01-01T00:01:28
88,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:28
88,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:28
89,Random,2,118,46,42,30,2,1,1,2025-01-01T00:01:29
89,PSO,75,45,6,28,13,75,0,75,2025-01-01T00:01:29
89,SFM,39,81,22,42,17,39,37,2,2025-01-01T00:01:29
89,PSO SFM(Staff all evacuate),68,52,9,33,10,68,54,14,2025-01-01T00:01:29
89,PSO SFM(Staff all assist),69,51,6,40,5,69,69,0,2025-01-01T00:01:29
89,PSO SFM(Half Assist),82,38,11,29,1,82,76,6,2025-01-01T00:01:29
89,PSO SFM(Assist Mobile),90,30,9,23,0,90,76,14,2025-01-01T00:01:29
89,PSO SFM(Assist Elderly),88,32,4,29,0,88,74,14,2025-01-01T00:01:29
89,PSO SFM(Top Evac),82,38,3,32,4,82,73,9,2025-01-01T00:01:29
89,PSO SFM(Avoid Top),80,40,9,31,1,80,78,2,2025-01-01T00:01:29
89,PSO SFM(Zone Sweep),82,38,11,31,1,82,77,5,2025-01-01T00:01:29
89,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:29
89,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:29
90,Random,2,118,46,42,30,2,1,1,2025-01-01T00:01:30
90,PSO,75,45,6,28,13,75,0,75,2025-01-01T00:01:30
90,SFM,39,81,22,42,17,39,37,2,2025-01-01T00:01:30
90,PSO SFM(Staff all evacuate),68,52,9,33,10,68,54,14,2025-01-01T00:01:30
90,PSO SFM(Staff all assist),69,51,7,39,5,69,69,0,2025-01-01T00:01:30
90,PSO SFM(Half Assist),84,36,11,28,1,84,78,6,2025-01-01T00:01:30
90,PSO SFM(Assist Mobile),91,29,9,23,0,91,77,14,2025-01-01T00:01:30
90,PSO SFM(Assist Elderly),89,31,5,28,0,89,75,14,2025-01-01T00:01:30
90,PSO SFM(Top Evac),82,38,3,32,4,82,73,9,2025-01-01T00:01:30
90,PSO SFM(Avoid Top),81,39,10,30,1,81,79,2,2025-01-01T00:01:30
90,PSO SFM(Zone Sweep),83,37,10,29,1,83,78,5,2025-01-01T00:01:30
90,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:30
90,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:30
91,Random,2,118,46,42,30,2,1,1,2025-01-01T00:01:31
91,PSO,75,45,5,28,13,75,0,75,2025-01-01T00:01:31
91,SFM,39,81,22,42,17,39,37,2,2025-01-01T00:01:31
91,PSO SFM(Staff all evacuate),68,52,10,32,10,68,54,14,2025-01-01T00:01:31
91,PSO SFM(Staff all assist),69,51,7,39,5,69,69,0,2025-01-01T00:01:31
91,PSO SFM(Half Assist),84,36,12,27,1,84,78,6,2025-01-01T00:01:31
91,PSO SFM(Assist Mobile),92,28,10,22,0,92,78,14,2025-01-01T00:01:31
91,PSO SFM(Assist Elderly),89,31,4,28,0,89,75,14,2025-01-01T00:01:31
91,PSO SFM(Top Evac),82,38,3,33,3,82,73,9,2025-01-01T00:01:31
91,PSO SFM(Avoid Top),81,39,10,30,1,81,79,2,2025-01-01T00:01:31
91,PSO SFM(Zone Sweep),84,36,9,28,1,84,79,5,2025-01-01T00:01:31
91,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:31
91,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:31
92,Random,2,118,46,43,29,2,1,1,2025-01-01T00:01:32
92,PSO,76,44,5,27,13,76,0,76,2025-01-01T00:01:32
92,SFM,39,81,22,42,17,39,37,2,2025-01-01T00:01:32
92,PSO SFM(Staff all evacuate),68,52,10,32,10,68,54,14,2025-01-01T00:01:32
92,PSO SFM(Staff all assist),69,51,7,39,5,69,69,0,2025-01-01T00:01:32
92,PSO SFM(Half Assist),85,35,10,27,1,85,79,6,2025-01-01T00:01:32
92,PSO SFM(Assist Mobile),93,27,8,22,0,93,79,14,2025-01-01T00:01:32
92,PSO SFM(Assist Elderly),90,30,5,27,0,90,76,14,2025-01-01T00:01:32
92,PSO SFM(Top Evac),82,38,2,33,3,82,73,9,2025-01-01T00:01:32
92,PSO SFM(Avoid Top),82,38,9,30,1,82,80,2,2025-01-01T00:01:32
92,PSO SFM(Zone Sweep),84,36,9,28,1,84,79,5,2025-01-01T00:01:32
92,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:32
92,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:32
93,Random,2,118,46,43,29,2,1,1,2025-01-01T00:01:33
93,PSO,76,44,5,27,13,76,0,76,2025-01-01T00:01:33
93,SFM,39,81,22,42,17,39,37,2,2025-01-01T00:01:33
93,PSO SFM(Staff all evacuate),68,52,10,32,10,68,54,14,2025-01-01T00:01:33
93,PSO SFM(Staff all assist),70,50,7,39,5,70,70,0,2025-01-01T00:01:33
93,PSO SFM(Half Assist),85,35,10,25,1,85,79,6,2025-01-01T00:01:33
93,PSO SFM(Assist Mobile),93,27,8,21,0,93,79,14,2025-01-01T00:01:33
93,PSO SFM(Assist Elderly),91,29,4,27,0,91,77,14,2025-01-01T00:01:33
93,PSO SFM(Top Evac),82,38,3,32,3,82,73,9,2025-01-01T00:01:33
93,PSO SFM(Avoid Top),82,38,8,30,1,82,80,2,2025-01-01T00:01:33
93,PSO SFM(Zone Sweep),85,35,9,28,0,85,79,6,2025-01-01T00:01:33
93,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:33
93,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:33
94,Random,2,118,46,43,29,2,1,1,2025-01-01T00:01:34
94,PSO,76,44,5,27,13,76,0,76,2025-01-01T00:01:34
94,SFM,39,81,23,41,17,39,37,2,2025-01-01T00:01:34
94,PSO SFM(Staff all evacuate),69,51,10,32,10,69,55,14,2025-01-01T00:01:34
94,PSO SFM(Staff all assist),70,50,8,38,5,70,70,0,2025-01-01T00:01:34
94,PSO SFM(Half Assist),85,35,10,25,1,85,79,6,2025-01-01T00:01:34
94,PSO SFM(Assist Mobile),93,27,7,21,0,93,79,14,2025-01-01T00:01:34
94,PSO SFM(Assist Elderly),91,29,5,26,0,91,77,14,2025-01-01T00:01:34
94,PSO SFM(Top Evac),82,38,3,32,3,82,73,9,2025-01-01T00:01:34
94,PSO SFM(Avoid Top),83,37,9,29,1,83,81,2,2025-01-01T00:01:34
94,PSO SFM(Zone Sweep),85,35,8,28,0,85,79,6,2025-01-01T00:01:34
94,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:34
94,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:34
95,Random,2,118,46,43,29,2,1,1,2025-01-01T00:01:35
95,PSO,76,44,4,27,13,76,0,76,2025-01-01T00:01:35
95,SFM,40,80,23,41,17,40,38,2,2025-01-01T00:01:35
95,PSO SFM(Staff all evacuate),69,51,11,31,10,69,55,14,2025-01-01T00:01:35
95,PSO SFM(Staff all assist),71,49,8,39,4,71,71,0,2025-01-01T00:01:35
95,PSO SFM(Half Assist),87,33,10,24,1,87,81,6,2025-01-01T00:01:35
95,PSO SFM(Assist Mobile),94,26,6,21,0,94,80,14,2025-01-01T00:01:35
95,PSO SFM(Assist Elderly),92,28,4,26,0,92,78,14,2025-01-01T00:01:35
95,PSO SFM(Top Evac),82,38,4,31,3,82,73,9,2025-01-01T00:01:35
95,PSO SFM(Avoid Top),84,36,9,28,1,84,82,2,2025-01-01T00:01:35
95,PSO SFM(Zone Sweep),88,32,9,27,0,88,81,7,2025-01-01T00:01:35
95,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:35
95,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:35
96,Random,2,118,46,43,29,2,1,1,2025-01-01T00:01:36
96,PSO,76,44,4,27,13,76,0,76,2025-01-01T00:01:36
96,SFM,40,80,23,41,17,40,38,2,2025-01-01T00:01:36
96,PSO SFM(Staff all evacuate),69,51,11,31,10,69,55,14,2025-01-01T00:01:36
96,PSO SFM(Staff all assist),71,49,7,40,3,71,71,0,2025-01-01T00:01:36
96,PSO SFM(Half Assist),87,33,11,23,1,87,81,6,2025-01-01T00:01:36
96,PSO SFM(Assist Mobile),94,26,6,21,0,94,80,14,2025-01-01T00:01:36
96,PSO SFM(Assist Elderly),92,28,3,26,0,92,78,14,2025-01-01T00:01:36
96,PSO SFM(Top Evac),83,37,4,31,3,83,74,9,2025-01-01T00:01:36
96,PSO SFM(Avoid Top),84,36,9,28,1,84,82,2,2025-01-01T00:01:36
96,PSO SFM(Zone Sweep),89,31,8,27,0,89,82,7,2025-01-01T00:01:36
96,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:36
96,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:36
97,Random,2,118,47,42,29,2,1,1,2025-01-01T00:01:37
97,PSO,77,43,5,26,13,77,0,77,2025-01-01T00:01:37
97,SFM,40,80,23,41,17,40,38,2,2025-01-01T00:01:37
97,PSO SFM(Staff all evacuate),69,51,10,31,10,69,55,14,2025-01-01T00:01:37
97,PSO SFM(Staff all assist),72,48,7,40,3,72,72,0,2025-01-01T00:01:37
97,PSO SFM(Half Assist),88,32,11,23,1,88,81,7,2025-01-01T00:01:37
97,PSO SFM(Assist Mobile),95,25,7,20,0,95,81,14,2025-01-01T00:01:37
97,PSO SFM(Assist Elderly),93,27,3,26,0,93,79,14,2025-01-01T00:01:37
97,PSO SFM(Top Evac),84,36,5,30,3,84,74,10,2025-01-01T00:01:37
97,PSO SFM(Avoid Top),85,35,8,28,1,85,83,2,2025-01-01T00:01:37
97,PSO SFM(Zone Sweep),90,30,8,27,0,90,82,8,2025-01-01T00:01:37
97,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:37
97,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:37
98,Random,2,118,47,42,29,2,1,1,2025-01-01T00:01:38
98,PSO,77,43,5,26,13,77,0,77,2025-01-01T00:01:38
98,SFM,40,80,22,41,17,40,38,2,2025-01-01T00:01:38
98,PSO SFM(Staff all evacuate),70,50,10,31,10,70,56,14,2025-01-01T00:01:38
98,PSO SFM(Staff all assist),72,48,6,40,3,72,72,0,2025-01-01T00:01:38
98,PSO SFM(Half Assist),89,31,11,21,1,89,82,7,2025-01-01T00:01:38
98,PSO SFM(Assist Mobile),95,25,6,20,0,95,81,14,2025-01-01T00:01:38
98,PSO SFM(Assist Elderly),93,27,2,26,0,93,79,14,2025-01-01T00:01:38
98,PSO SFM(Top Evac),84,36,6,29,3,84,74,10,2025-01-01T00:01:38
98,PSO SFM(Avoid Top),86,34,7,28,1,86,84,2,2025-01-01T00:01:38
98,PSO SFM(Zone Sweep),90,30,5,27,0,90,82,8,2025-01-01T00:01:38
98,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:38
98,ACO SFM,52,68,14,40,15,52,45,7,2025-01-01T00:01:38
99,Random,2,118,48,41,29,2,1,1,2025-01-01T00:01:39
99,PSO,77,43,5,26,13,77,0,77,2025-01-01T00:01:39
99,SFM,40,80,22,41,17,40,38,2,2025-01-01T00:01:39
99,PSO SFM(Staff all evacuate),70,50,10,31,10,70,56,14,2025-01-01T00:01:39
99,PSO SFM(Staff all assist),72,48,6,41,2,72,72,0,2025-01-01T00:01:39
99,PSO SFM(Half Assist),90,30,11,22,0,90,83,7,2025-01-01T00:01:39
99,PSO SFM(Assist Mobile),95,25,6,20,0,95,81,14,2025-01-01T00:01:39
99,PSO SFM(Assist Elderly),94,26,3,25,0,94,80,14,2025-01-01T00:01:39
99,PSO SFM(Top Evac),85,35,5,29,3,85,74,11,2025-01-01T00:01:39
99,PSO SFM(Avoid Top),86,34,8,27,1,86,84,2,2025-01-01T00:01:39
99,PSO SFM(Zone Sweep),91,29,5,26,0,91,83,8,2025-01-01T00:01:39
99,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:39
99,ACO SFM,52,68,14,40,15,52,45,7,2025-01-01T00:01:39
100,Random,2,118,48,41,29,2,1,1,2025-01-01T00:01:40
100,PSO,77,43,5,25,13,77,0,77,2025-01-01T00:01:40
100,SFM,40,80,22,41,17,40,38,2,2025-01-01T00:01:40
100,PSO SFM(Staff all evacuate),70,50,10,31,10,70,56,14,2025-01-01T00:01:40
100,PSO SFM(Staff all assist),72,48,6,40,2,72,72,0,2025-01-01T00:01:40
100,PSO SFM(Half Assist),91,29,11,21,0,91,84,7,2025-01-01T00:01:40
100,PSO SFM(Assist Mobile),96,24,6,19,0,96,82,14,2025-01-01T00:01:40
100,PSO SFM(Assist Elderly),94,26,2,25,0,94,80,14,2025-01-01T00:01:40
100,PSO SFM(Top Evac),85,35,5,28,3,85,74,11,2025-01-01T00:01:40
100,PSO SFM(Avoid Top),86,34,8,26,1,86,84,2,2025-01-01T00:01:40
100,PSO SFM(Zone Sweep),92,28,4,26,0,92,84,8,2025-01-01T00:01:40
100,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:40
100,ACO SFM,52,68,15,39,15,52,45,7,2025-01-01T00:01:40
101,Random,2,118,48,41,29,2,1,1,2025-01-01T00:01:41
101,PSO,78,42,6,24,13,78,0,78,2025-01-01T00:01:41
101,SFM,40,80,22,42,16,40,38,2,2025-01-01T00:01:41
101,PSO SFM(Staff all evacuate),70,50,9,31,10,70,56,14,2025-01-01T00:01:41
101,PSO SFM(Staff all assist),72,48,6,40,2,72,72,0,2025-01-01T00:01:41
101,PSO SFM(Half Assist),91,29,11,20,0,91,84,7,2025-01-01T00:01:41
101,PSO SFM(Assist Mobile),96,24,6,19,0,96,82,14,2025-01-01T00:01:41
101,PSO SFM(Assist Elderly),94,26,2,25,0,94,80,14,2025-01-01T00:01:41
101,PSO SFM(Top Evac),86,34,5,28,3,86,75,11,2025-01-01T00:01:41
101,PSO SFM(Avoid Top),87,33,7,26,1,87,85,2,2025-01-01T00:01:41
101,PSO SFM(Zone Sweep),92,28,5,25,0,92,84,8,2025-01-01T00:01:41
101,MFO SFM,34,86,30,40,16,34,30,4,2025-01-01T00:01:41
101,ACO SFM,53,67,16,37,15,53,46,7,2025-01-01T00:01:41
102,Random,2,118,48,41,29,2,1,1,2025-01-01T00:01:42
102,PSO,78,42,6,24,13,78,0,78,2025-01-01T00:01:42
102,SFM,40,80,22,42,16,40,38,2,2025-01-01T00:01:42
