timestamp,algorithm,evacuated,deaths,deaths_floor_0,evacuated_age_adults,evacuated_age_children,evacuated_age_elderly,evacuated_stafftype_civilian,evacuated_stafftype_staff,datetime
76,PSO SFM(Top Evac),103,17,19,59,10,34,98,5,2025-01-01T00:01:16
76,PSO SFM(Avoid Top),108,12,12,64,11,33,101,7,2025-01-01T00:01:16
76,PSO SFM(Zone Sweep),109,11,11,65,11,33,102,7,2025-01-01T00:01:16
76,MFO SFM,111,9,10,66,12,33,96,15,2025-01-01T00:01:16
76,ACO SFM,110,10,12,66,12,32,95,15,2025-01-01T00:01:16
77,Random,17,103,103,8,2,7,14,3,2025-01-01T00:01:17
77,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:17
77,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:17
77,PSO SFM(Staff all evacuate),103,17,17,62,10,31,88,15,2025-01-01T00:01:17
77,PSO SFM(Staff all assist),102,18,18,59,11,32,102,0,2025-01-01T00:01:17
77,PSO SFM(Half Assist),112,8,9,64,12,36,103,9,2025-01-01T00:01:17
77,PSO SFM(Assist Mobile),119,1,3,71,12,36,104,15,2025-01-01T00:01:17
77,PSO SFM(Assist Elderly),106,14,15,60,12,34,91,15,2025-01-01T00:01:17
77,PSO SFM(Top Evac),104,16,17,59,10,35,99,5,2025-01-01T00:01:17
77,PSO SFM(Avoid Top),109,11,12,65,11,33,101,8,2025-01-01T00:01:17
77,PSO SFM(Zone Sweep),109,11,11,65,11,33,102,7,2025-01-01T00:01:17
77,MFO SFM,112,8,9,66,12,34,97,15,2025-01-01T00:01:17
77,ACO SFM,111,9,10,66,12,33,96,15,2025-01-01T00:01:17
78,Random,18,102,103,8,3,7,15,3,2025-01-01T00:01:18
78,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:18
78,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:18
78,PSO SFM(Staff all evacuate),104,16,17,63,10,31,89,15,2025-01-01T00:01:18
78,PSO SFM(Staff all assist),102,18,18,59,11,32,102,0,2025-01-01T00:01:18
78,PSO SFM(Half Assist),112,8,8,64,12,36,103,9,2025-01-01T00:01:18
78,PSO SFM(Assist Mobile),119,1,1,71,12,36,104,15,2025-01-01T00:01:18
78,PSO SFM(Assist Elderly),106,14,14,60,12,34,91,15,2025-01-01T00:01:18
78,PSO SFM(Top Evac),105,15,16,59,10,36,100,5,2025-01-01T00:01:18
78,PSO SFM(Avoid Top),110,10,11,65,11,34,102,8,2025-01-01T00:01:18
78,PSO SFM(Zone Sweep),109,11,11,65,11,33,102,7,2025-01-01T00:01:18
78,MFO SFM,113,7,8,67,12,34,98,15,2025-01-01T00:01:18
78,ACO SFM,111,9,9,66,12,33,96,15,2025-01-01T00:01:18
79,Random,18,102,102,8,3,7,15,3,2025-01-01T00:01:19
79,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:19
79,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:19
79,PSO SFM(Staff all evacuate),105,15,16,63,10,32,90,15,2025-01-01T00:01:19
79,PSO SFM(Staff all assist),102,18,18,59,11,32,102,0,2025-01-01T00:01:19
79,PSO SFM(Half Assist),113,7,8,65,12,36,103,10,2025-01-01T00:01:19
79,PSO SFM(Assist Mobile),120,0,1,71,12,37,105,15,2025-01-01T00:01:19
79,PSO SFM(Assist Elderly),108,12,14,62,12,34,93,15,2025-01-01T00:01:19
79,PSO SFM(Top Evac),106,14,15,60,10,36,101,5,2025-01-01T00:01:19
79,PSO SFM(Avoid Top),110,10,10,65,11,34,102,8,2025-01-01T00:01:19
79,PSO SFM(Zone Sweep),110,10,11,66,11,33,103,7,2025-01-01T00:01:19
79,MFO SFM,113,7,7,67,12,34,98,15,2025-01-01T00:01:19
79,ACO SFM,111,9,9,66,12,33,96,15,2025-01-01T00:01:19
80,Random,20,100,102,9,3,8,17,3,2025-01-01T00:01:20
80,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:20
80,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:20
80,PSO SFM(Staff all evacuate),105,15,15,63,10,32,90,15,2025-01-01T00:01:20
80,PSO SFM(Staff all assist),103,17,18,59,11,33,103,0,2025-01-01T00:01:20
80,PSO SFM(Half Assist),114,6,7,65,12,37,104,10,2025-01-01T00:01:20
80,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:20
80,PSO SFM(Assist Elderly),109,11,12,63,12,34,94,15,2025-01-01T00:01:20
80,PSO SFM(Top Evac),107,13,14,61,10,36,101,6,2025-01-01T00:01:20
80,PSO SFM(Avoid Top),110,10,10,65,11,34,102,8,2025-01-01T00:01:20
80,PSO SFM(Zone Sweep),110,10,10,66,11,33,103,7,2025-01-01T00:01:20
80,MFO SFM,115,5,7,68,12,35,100,15,2025-01-01T00:01:20
80,ACO SFM,112,8,9,67,12,33,97,15,2025-01-01T00:01:20
81,Random,21,99,100,10,3,8,18,3,2025-01-01T00:01:21
81,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:21
81,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:21
81,PSO SFM(Staff all evacuate),105,15,15,63,10,32,90,15,2025-01-01T00:01:21
81,PSO SFM(Staff all assist),103,17,17,59,11,33,103,0,2025-01-01T00:01:21
81,PSO SFM(Half Assist),114,6,6,65,12,37,104,10,2025-01-01T00:01:21
81,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:21
81,PSO SFM(Assist Elderly),110,10,11,63,12,35,95,15,2025-01-01T00:01:21
81,PSO SFM(Top Evac),107,13,13,61,10,36,101,6,2025-01-01T00:01:21
81,PSO SFM(Avoid Top),110,10,10,65,11,34,102,8,2025-01-01T00:01:21
81,PSO SFM(Zone Sweep),111,9,10,66,11,34,104,7,2025-01-01T00:01:21
81,MFO SFM,115,5,5,68,12,35,100,15,2025-01-01T00:01:21
81,ACO SFM,113,7,8,67,12,34,98,15,2025-01-01T00:01:21
82,Random,21,99,99,10,3,8,18,3,2025-01-01T00:01:22
82,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:22
82,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:22
82,PSO SFM(Staff all evacuate),106,14,15,63,10,33,91,15,2025-01-01T00:01:22
82,PSO SFM(Staff all assist),103,17,17,59,11,33,103,0,2025-01-01T00:01:22
82,PSO SFM(Half Assist),114,6,6,65,12,37,104,10,2025-01-01T00:01:22
82,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:22
82,PSO SFM(Assist Elderly),111,9,10,63,12,36,96,15,2025-01-01T00:01:22
82,PSO SFM(Top Evac),108,12,13,62,10,36,101,7,2025-01-01T00:01:22
82,PSO SFM(Avoid Top),110,10,10,65,11,34,102,8,2025-01-01T00:01:22
82,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:22
82,MFO SFM,115,5,5,68,12,35,100,15,2025-01-01T00:01:22
82,ACO SFM,114,6,7,67,12,35,99,15,2025-01-01T00:01:22
83,Random,21,99,99,10,3,8,18,3,2025-01-01T00:01:23
83,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:23
83,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:23
83,PSO SFM(Staff all evacuate),107,13,14,64,10,33,92,15,2025-01-01T00:01:23
83,PSO SFM(Staff all assist),103,17,17,59,11,33,103,0,2025-01-01T00:01:23
83,PSO SFM(Half Assist),114,6,6,65,12,37,104,10,2025-01-01T00:01:23
83,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:23
83,PSO SFM(Assist Elderly),111,9,9,63,12,36,96,15,2025-01-01T00:01:23
83,PSO SFM(Top Evac),109,11,12,63,10,36,101,8,2025-01-01T00:01:23
83,PSO SFM(Avoid Top),110,10,10,65,11,34,102,8,2025-01-01T00:01:23
83,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:23
83,MFO SFM,117,3,5,70,12,35,102,15,2025-01-01T00:01:23
83,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:23
84,Random,21,99,99,10,3,8,18,3,2025-01-01T00:01:24
84,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:24
84,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:24
84,PSO SFM(Staff all evacuate),108,12,13,64,11,33,93,15,2025-01-01T00:01:24
84,PSO SFM(Staff all assist),104,16,17,59,11,34,104,0,2025-01-01T00:01:24
84,PSO SFM(Half Assist),114,6,6,65,12,37,104,10,2025-01-01T00:01:24
84,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:24
84,PSO SFM(Assist Elderly),111,9,9,63,12,36,96,15,2025-01-01T00:01:24
84,PSO SFM(Top Evac),111,9,11,65,10,36,102,9,2025-01-01T00:01:24
84,PSO SFM(Avoid Top),110,10,10,65,11,34,102,8,2025-01-01T00:01:24
84,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:24
84,MFO SFM,117,3,3,70,12,35,102,15,2025-01-01T00:01:24
84,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:24
85,Random,21,99,99,10,3,8,18,3,2025-01-01T00:01:25
85,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:25
85,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:25
85,PSO SFM(Staff all evacuate),109,11,12,65,11,33,94,15,2025-01-01T00:01:25
85,PSO SFM(Staff all assist),104,16,16,59,11,34,104,0,2025-01-01T00:01:25
85,PSO SFM(Half Assist),114,6,6,65,12,37,104,10,2025-01-01T00:01:25
85,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:25
85,PSO SFM(Assist Elderly),112,8,9,64,12,36,97,15,2025-01-01T00:01:25
85,PSO SFM(Top Evac),112,8,9,66,10,36,103,9,2025-01-01T00:01:25
85,PSO SFM(Avoid Top),110,10,10,65,11,34,102,8,2025-01-01T00:01:25
85,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:25
85,MFO SFM,117,3,3,70,12,35,102,15,2025-01-01T00:01:25
85,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:25
86,Random,21,99,99,10,3,8,18,3,2025-01-01T00:01:26
86,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:26
86,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:26
86,PSO SFM(Staff all evacuate),110,10,11,66,11,33,95,15,2025-01-01T00:01:26
86,PSO SFM(Staff all assist),104,16,16,59,11,34,104,0,2025-01-01T00:01:26
86,PSO SFM(Half Assist),114,6,6,65,12,37,104,10,2025-01-01T00:01:26
86,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:26
86,PSO SFM(Assist Elderly),113,7,8,65,12,36,98,15,2025-01-01T00:01:26
86,PSO SFM(Top Evac),113,7,8,66,11,36,104,9,2025-01-01T00:01:26
86,PSO SFM(Avoid Top),110,10,10,65,11,34,102,8,2025-01-01T00:01:26
86,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:26
86,MFO SFM,117,3,3,70,12,35,102,15,2025-01-01T00:01:26
86,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:26
87,Random,22,98,99,11,3,8,19,3,2025-01-01T00:01:27
87,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:27
87,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:27
87,PSO SFM(Staff all evacuate),110,10,10,66,11,33,95,15,2025-01-01T00:01:27
87,PSO SFM(Staff all assist),104,16,16,59,11,34,104,0,2025-01-01T00:01:27
87,PSO SFM(Half Assist),115,5,6,66,12,37,104,11,2025-01-01T00:01:27
87,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:27
87,PSO SFM(Assist Elderly),113,7,7,65,12,36,98,15,2025-01-01T00:01:27
87,PSO SFM(Top Evac),113,7,7,66,11,36,104,9,2025-01-01T00:01:27
87,PSO SFM(Avoid Top),111,9,10,66,11,34,102,9,2025-01-01T00:01:27
87,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:27
87,MFO SFM,117,3,3,70,12,35,102,15,2025-01-01T00:01:27
87,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:27
88,Random,22,98,98,11,3,8,19,3,2025-01-01T00:01:28
88,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:28
88,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:28
88,PSO SFM(Staff all evacuate),110,10,10,66,11,33,95,15,2025-01-01T00:01:28
88,PSO SFM(Staff all assist),104,16,16,59,11,34,104,0,2025-01-01T00:01:28
88,PSO SFM(Half Assist),115,5,5,66,12,37,104,11,2025-01-01T00:01:28
88,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:28
88,PSO SFM(Assist Elderly),113,7,7,65,12,36,98,15,2025-01-01T00:01:28
88,PSO SFM(Top Evac),113,7,7,66,11,36,104,9,2025-01-01T00:01:28
88,PSO SFM(Avoid Top),112,8,9,67,11,34,103,9,2025-01-01T00:01:28
88,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:28
88,MFO SFM,118,2,3,71,12,35,103,15,2025-01-01T00:01:28
88,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:28
89,Random,23,97,98,12,3,8,20,3,2025-01-01T00:01:29
89,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:29
89,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:29
89,PSO SFM(Staff all evacuate),110,10,10,66,11,33,95,15,2025-01-01T00:01:29
89,PSO SFM(Staff all assist),104,16,16,59,11,34,104,0,2025-01-01T00:01:29
89,PSO SFM(Half Assist),116,4,5,67,12,37,104,12,2025-01-01T00:01:29
89,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:29
89,PSO SFM(Assist Elderly),114,6,7,66,12,36,99,15,2025-01-01T00:01:29
89,PSO SFM(Top Evac),113,7,7,66,11,36,104,9,2025-01-01T00:01:29
89,PSO SFM(Avoid Top),113,7,8,68,11,34,103,10,2025-01-01T00:01:29
89,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:29
89,MFO SFM,118,2,2,71,12,35,103,15,2025-01-01T00:01:29
89,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:29
90,Random,23,97,97,12,3,8,20,3,2025-01-01T00:01:30
90,PSO,109,11,12,62,11,36,0,109,2025-01-01T00:01:30
90,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:30
90,PSO SFM(Staff all evacuate),111,9,10,66,11,34,96,15,2025-01-01T00:01:30
90,PSO SFM(Staff all assist),104,16,16,59,11,34,104,0,2025-01-01T00:01:30
90,PSO SFM(Half Assist),117,3,4,68,12,37,105,12,2025-01-01T00:01:30
90,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:30
90,PSO SFM(Assist Elderly),114,6,6,66,12,36,99,15,2025-01-01T00:01:30
90,PSO SFM(Top Evac),113,7,7,66,11,36,104,9,2025-01-01T00:01:30
90,PSO SFM(Avoid Top),115,5,7,69,11,35,104,11,2025-01-01T00:01:30
90,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:30
90,MFO SFM,119,1,2,71,12,36,104,15,2025-01-01T00:01:30
90,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:30
91,Random,24,96,97,13,3,8,21,3,2025-01-01T00:01:31
91,PSO,109,11,11,62,11,36,0,109,2025-01-01T00:01:31
91,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:31
91,PSO SFM(Staff all evacuate),111,9,9,66,11,34,96,15,2025-01-01T00:01:31
91,PSO SFM(Staff all assist),104,16,16,59,11,34,104,0,2025-01-01T00:01:31
91,PSO SFM(Half Assist),119,1,3,70,12,37,105,14,2025-01-01T00:01:31
91,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:31
91,PSO SFM(Assist Elderly),114,6,6,66,12,36,99,15,2025-01-01T00:01:31
91,PSO SFM(Top Evac),113,7,7,66,11,36,104,9,2025-01-01T00:01:31
91,PSO SFM(Avoid Top),116,4,5,69,11,36,105,11,2025-01-01T00:01:31
91,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:31
91,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:31
91,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:31
92,Random,24,96,96,13,3,8,21,3,2025-01-01T00:01:32
92,PSO,109,11,11,62,11,36,0,109,2025-01-01T00:01:32
92,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:32
92,PSO SFM(Staff all evacuate),111,9,9,66,11,34,96,15,2025-01-01T00:01:32
92,PSO SFM(Staff all assist),104,16,16,59,11,34,104,0,2025-01-01T00:01:32
92,PSO SFM(Half Assist),120,0,1,71,12,37,105,15,2025-01-01T00:01:32
92,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:32
92,PSO SFM(Assist Elderly),114,6,6,66,12,36,99,15,2025-01-01T00:01:32
92,PSO SFM(Top Evac),113,7,7,66,11,36,104,9,2025-01-01T00:01:32
92,PSO SFM(Avoid Top),116,4,4,69,11,36,105,11,2025-01-01T00:01:32
92,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:32
92,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:32
92,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:32
93,Random,24,96,96,13,3,8,21,3,2025-01-01T00:01:33
93,PSO,109,11,11,62,11,36,0,109,2025-01-01T00:01:33
93,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:33
93,PSO SFM(Staff all evacuate),111,9,9,66,11,34,96,15,2025-01-01T00:01:33
93,PSO SFM(Staff all assist),105,15,16,59,11,35,105,0,2025-01-01T00:01:33
93,PSO SFM(Half Assist),120,0,0,71,12,37,105,15,2025-01-01T00:01:33
93,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:33
93,PSO SFM(Assist Elderly),114,6,6,66,12,36,99,15,2025-01-01T00:01:33
93,PSO SFM(Top Evac),113,7,7,66,11,36,104,9,2025-01-01T00:01:33
93,PSO SFM(Avoid Top),117,3,4,69,11,37,105,12,2025-01-01T00:01:33
93,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:33
93,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:33
93,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:33
94,Random,25,95,96,13,3,9,22,3,2025-01-01T00:01:34
94,PSO,110,10,11,63,11,36,0,110,2025-01-01T00:01:34
94,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:34
94,PSO SFM(Staff all evacuate),112,8,9,66,12,34,97,15,2025-01-01T00:01:34
94,PSO SFM(Staff all assist),105,15,15,59,11,35,105,0,2025-01-01T00:01:34
94,PSO SFM(Half Assist),120,0,0,71,12,37,105,15,2025-01-01T00:01:34
94,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:34
94,PSO SFM(Assist Elderly),114,6,6,66,12,36,99,15,2025-01-01T00:01:34
94,PSO SFM(Top Evac),113,7,7,66,11,36,104,9,2025-01-01T00:01:34
94,PSO SFM(Avoid Top),117,3,3,69,11,37,105,12,2025-01-01T00:01:34
94,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:34
94,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:34
94,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:34
95,Random,25,95,95,13,3,9,22,3,2025-01-01T00:01:35
95,PSO,110,10,10,63,11,36,0,110,2025-01-01T00:01:35
95,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:35
95,PSO SFM(Staff all evacuate),112,8,8,66,12,34,97,15,2025-01-01T00:01:35
95,PSO SFM(Staff all assist),106,14,15,60,11,35,105,1,2025-01-01T00:01:35
95,PSO SFM(Half Assist),120,0,0,71,12,37,105,15,2025-01-01T00:01:35
95,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:35
95,PSO SFM(Assist Elderly),114,6,6,66,12,36,99,15,2025-01-01T00:01:35
95,PSO SFM(Top Evac),113,7,7,66,11,36,104,9,2025-01-01T00:01:35
95,PSO SFM(Avoid Top),117,3,3,69,11,37,105,12,2025-01-01T00:01:35
95,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:35
95,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:35
95,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:35
96,Random,25,95,95,13,3,9,22,3,2025-01-01T00:01:36
96,PSO,110,10,10,63,11,36,0,110,2025-01-01T00:01:36
96,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:36
96,PSO SFM(Staff all evacuate),113,7,8,66,12,35,98,15,2025-01-01T00:01:36
96,PSO SFM(Staff all assist),108,12,14,62,11,35,105,3,2025-01-01T00:01:36
96,PSO SFM(Half Assist),120,0,0,71,12,37,105,15,2025-01-01T00:01:36
96,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:36
96,PSO SFM(Assist Elderly),115,5,6,66,12,37,100,15,2025-01-01T00:01:36
96,PSO SFM(Top Evac),114,6,7,67,11,36,105,9,2025-01-01T00:01:36
96,PSO SFM(Avoid Top),117,3,3,69,11,37,105,12,2025-01-01T00:01:36
96,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:36
96,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:36
96,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:36
97,Random,25,95,95,13,3,9,22,3,2025-01-01T00:01:37
97,PSO,110,10,10,63,11,36,0,110,2025-01-01T00:01:37
97,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:37
97,PSO SFM(Staff all evacuate),114,6,7,67,12,35,99,15,2025-01-01T00:01:37
97,PSO SFM(Staff all assist),109,11,12,63,11,35,105,4,2025-01-01T00:01:37
97,PSO SFM(Half Assist),120,0,0,71,12,37,105,15,2025-01-01T00:01:37
97,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:37
97,PSO SFM(Assist Elderly),115,5,5,66,12,37,100,15,2025-01-01T00:01:37
97,PSO SFM(Top Evac),116,4,6,69,11,36,105,11,2025-01-01T00:01:37
97,PSO SFM(Avoid Top),117,3,3,69,11,37,105,12,2025-01-01T00:01:37
97,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:37
97,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:37
97,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:37
98,Random,25,95,95,13,3,9,22,3,2025-01-01T00:01:38
98,PSO,110,10,10,63,11,36,0,110,2025-01-01T00:01:38
98,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:38
98,PSO SFM(Staff all evacuate),114,6,6,67,12,35,99,15,2025-01-01T00:01:38
98,PSO SFM(Staff all assist),111,9,11,65,11,35,105,6,2025-01-01T00:01:38
98,PSO SFM(Half Assist),120,0,0,71,12,37,105,15,2025-01-01T00:01:38
98,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:38
98,PSO SFM(Assist Elderly),115,5,5,66,12,37,100,15,2025-01-01T00:01:38
98,PSO SFM(Top Evac),117,3,4,70,11,36,105,12,2025-01-01T00:01:38
98,PSO SFM(Avoid Top),117,3,3,69,11,37,105,12,2025-01-01T00:01:38
98,PSO SFM(Zone Sweep),111,9,9,66,11,34,104,7,2025-01-01T00:01:38
98,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:38
98,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:38
99,Random,25,95,95,13,3,9,22,3,2025-01-01T00:01:39
99,PSO,110,10,10,63,11,36,0,110,2025-01-01T00:01:39
99,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:39
99,PSO SFM(Staff all evacuate),114,6,6,67,12,35,99,15,2025-01-01T00:01:39
99,PSO SFM(Staff all assist),112,8,9,66,11,35,105,7,2025-01-01T00:01:39
99,PSO SFM(Half Assist),120,0,0,71,12,37,105,15,2025-01-01T00:01:39
99,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:39
99,PSO SFM(Assist Elderly),115,5,5,66,12,37,100,15,2025-01-01T00:01:39
99,PSO SFM(Top Evac),118,2,3,70,12,36,105,13,2025-01-01T00:01:39
99,PSO SFM(Avoid Top),117,3,3,69,11,37,105,12,2025-01-01T00:01:39
99,PSO SFM(Zone Sweep),112,8,9,66,11,35,105,7,2025-01-01T00:01:39
99,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:39
99,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:39
100,Random,25,95,95,13,3,9,22,3,2025-01-01T00:01:40
100,PSO,110,10,10,63,11,36,0,110,2025-01-01T00:01:40
100,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:40
100,PSO SFM(Staff all evacuate),114,6,6,67,12,35,99,15,2025-01-01T00:01:40
100,PSO SFM(Staff all assist),114,6,8,67,11,36,105,9,2025-01-01T00:01:40
100,PSO SFM(Half Assist),120,0,0,71,12,37,105,15,2025-01-01T00:01:40
100,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:40
100,PSO SFM(Assist Elderly),115,5,5,66,12,37,100,15,2025-01-01T00:01:40
100,PSO SFM(Top Evac),119,1,2,70,12,37,105,14,2025-01-01T00:01:40
100,PSO SFM(Avoid Top),117,3,3,69,11,37,105,12,2025-01-01T00:01:40
100,PSO SFM(Zone Sweep),114,6,8,67,11,36,105,9,2025-01-01T00:01:40
100,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:40
100,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:40
101,Random,25,95,95,13,3,9,22,3,2025-01-01T00:01:41
101,PSO,110,10,10,63,11,36,0,110,2025-01-01T00:01:41
101,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:41
101,PSO SFM(Staff all evacuate),115,5,6,68,12,35,100,15,2025-01-01T00:01:41
101,PSO SFM(Staff all assist),115,5,6,68,11,36,105,10,2025-01-01T00:01:41
101,PSO SFM(Half Assist),120,0,0,71,12,37,105,15,2025-01-01T00:01:41
101,PSO SFM(Assist Mobile),120,0,0,71,12,37,105,15,2025-01-01T00:01:41
101,PSO SFM(Assist Elderly),115,5,5,66,12,37,100,15,2025-01-01T00:01:41
101,PSO SFM(Top Evac),120,0,1,71,12,37,105,15,2025-01-01T00:01:41
101,PSO SFM(Avoid Top),117,3,3,69,11,37,105,12,2025-01-01T00:01:41
101,PSO SFM(Zone Sweep),117,3,6,68,12,37,105,12,2025-01-01T00:01:41
101,MFO SFM,119,1,1,71,12,36,104,15,2025-01-01T00:01:41
101,ACO SFM,114,6,6,67,12,35,99,15,2025-01-01T00:01:41
102,Random,26,94,95,13,3,10,23,3,2025-01-01T00:01:42
102,PSO,110,10,10,63,11,36,0,110,2025-01-01T00:01:42
102,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:42
